,Sub_metering_1 at scale: 5^2,mse,predicted
0,-0.29593485709671535,0.05986126203496385,-0.05126924440264702
1,-0.29593485709671535,0.06085412487620548,-0.04924856871366501
2,-0.29593485709671535,0.06175775916054389,-0.047423772513866425
3,-0.29593485709671535,0.06257185412975978,-0.04579119011759758
4,-0.29593485709671535,0.06329897884484383,-0.04434197396039963
5,-0.29593485709671535,0.06394340750327061,-0.04306451976299286
6,-0.29593485709671535,0.06451090844603284,-0.04194488003849983
7,-0.29593485709671535,0.06500786030836318,-0.04096846655011177
8,-0.29593485709671535,0.06544085895508056,-0.040120746940374374
9,-0.29593485709671535,0.06581649964770736,-0.03938759118318558
10,-0.29593485709671535,0.06614112459740158,-0.038755688816308975
11,-0.29593485709671535,0.06642070363298723,-0.03821271285414696
12,-0.29593485709671535,0.06666079480343824,-0.0377473384141922
13,-0.29593485709671535,0.0668664313399537,-0.03734941408038139
14,-0.29593485709671535,0.06704218430410723,-0.03700980171561241
15,-0.29593485709671535,0.06719209289451403,-0.036720480769872665
16,-0.29593485709671535,0.06731977557151439,-0.036474309861660004
17,-0.29593485709671535,0.06742838208394497,-0.03626510128378868
18,-0.24850793543477354,0.04512245487199305,-0.03608746826648712
19,3.332224650041834,11.337726712390886,-0.03492944687604904
20,6.746963009701645,45.011210243765966,0.03792356699705124
21,3.8618252752668503,13.286618982738734,0.21674379706382751
22,-0.29593485709671535,0.5134075481821205,0.42058977484703064
23,-0.29593485709671535,0.7043848328696352,0.5433415174484253
24,-0.29593485709671535,0.7634832827934882,0.5778404474258423
25,-0.29593485709671535,0.7103107724749194,0.5468645095825195
26,-0.29593485709671535,0.5969883980242838,0.4767153859138489
27,-0.29593485709671535,0.4684896330003121,0.38852816820144653
28,-0.29593485709671535,0.35141200780938986,0.2968652844429016
29,-0.29593485709671535,0.2566597387460492,0.21068111062049866
30,-0.29593485709671535,0.18551462461696056,0.13477922976016998
31,-0.29593485709671535,0.13474153212399753,0.0711367055773735
32,-0.29593485709671535,0.09977489787538485,0.01993679068982601
33,-0.29593485709671535,0.07631406062918165,-0.019684860482811928
34,-0.29593485709671535,0.060913176181778016,-0.04912890866398811
35,-0.29593485709671535,0.05104756616243269,-0.06999777257442474
36,-0.29593485709671535,0.04496359080960587,-0.08388865739107132
37,-0.29593485709671535,0.04147735514969304,-0.09227495640516281
