,Global_active_power at scale: 5^4,mse,predicted
0,0.9098230744021149,0.1551123161581587,0.515980064868927
1,1.0028345623496076,0.20941379932320262,0.5452170372009277
2,1.7659733683451517,1.4279423104233573,0.5710079669952393
3,0.48968947744424013,0.011958586528557361,0.5990447998046875
4,-0.29586799335767555,0.8417343434793942,0.6215928196907043
5,-0.7863684788992835,2.002464565780048,0.6287161707878113
6,-0.2446110260774521,0.7352327849576445,0.6128461360931396
7,1.7163310264138543,1.2964451446156136,0.5777155756950378
8,-0.09974103088599846,0.4189469729414836,0.547520101070404
9,-0.010944768108333173,0.2791494184908354,0.5174011588096619
10,-0.4734012583919322,0.9184849578697182,0.4849749505519867
11,3.152381791752446,7.329422736149823,0.4450911283493042
12,0.8145583640355792,0.14545836427990783,0.43316832184791565
13,0.6243087343330844,0.03409989410974019,0.4396471679210663
14,0.2258227126787041,0.05219283604300961,0.45428022742271423
15,0.47239014518698574,2.6609035867622625e-05,0.46723175048828125
16,-0.1176361069538983,0.3527422230473471,0.4762849509716034
17,0.10422493095465021,0.1377813972189207,0.47541409730911255
18,2.5762134260557117,4.456863232146064,0.4650849997997284
19,-0.5441357401841763,1.0296818060368278,0.47059664130210876
20,-0.3109200023837775,0.6142873734559553,0.4728448688983917
21,0.09801472889800245,0.13394501256102215,0.4639997184276581
22,0.041359939538964365,0.16397065986469866,0.44629284739494324
23,0.10367817326001426,0.10128905308279897,0.42193758487701416
24,0.1663294874140221,0.05178592697882291,0.3938947021961212
25,0.7936988351716895,0.18358963402481507,0.365225225687027
26,-0.6910159000009246,1.073027740586498,0.3448546230792999
27,1.157345289169378,0.7014674022703137,0.3198087811470032
28,0.13537342918289197,0.02884894354087455,0.3052231967449188
29,0.2584140288456017,0.0014087921861060675,0.2959479093551636
30,1.5865992121697865,1.6813458265491157,0.2899320125579834
31,0.29071276739278434,9.048577418852032e-05,0.300225168466568
32,0.22231170786138285,0.008839492636612448,0.31633028388023376
33,-0.0632969735464682,0.1556977089721422,0.33128851652145386
