,Global_intensity at scale: 5^2,mse,predicted
0,-0.7937022200283388,0.029017108852563846,-0.6233581304550171
1,-0.9192690572923677,0.10587714792842724,-0.593881368637085
2,-0.8507780551483519,0.09036029082845985,-0.5501781702041626
3,-0.053999396872968786,0.19956895775243907,-0.5007308125495911
4,0.04188800612865334,0.19954207426895204,-0.40481331944465637
5,-0.8439289549339504,0.33710845547910795,-0.2633185386657715
6,-0.9192690572923676,0.581023575940442,-0.15702003240585327
7,-0.6863996500027141,0.32548995332109687,-0.11588238179683685
8,-0.5494176457146827,0.1845604822299645,-0.11981261521577835
9,0.014491605271046896,0.0242245590575115,-0.1411508023738861
10,-0.07911276432577445,0.0026790242630416886,-0.13087205588817596
11,0.36836178301512845,0.210830413958279,-0.0908009484410286
12,0.2199646117030942,0.05196532305943974,-0.007994426414370537
13,1.4505196168905772,1.8519752459208443,0.08964664489030838
14,1.128611906813703,0.7664623788392233,0.25313353538513184
15,-0.412435641426651,0.7212315512057544,0.43681788444519043
16,-0.2937179043770239,0.6364514395021345,0.5040611624717712
17,-0.4398320422842573,0.7961286446041556,0.4524283707141876
18,0.6491748918055927,0.11294290069364105,0.31310510635375977
19,2.3546008451915847,4.641869377157354,0.20010104775428772
20,2.448205214788407,4.831611435228844,0.25011253356933594
21,1.2130841427913224,0.5857264935056783,0.44775643944740295
22,-0.2617554367098164,0.8212503330683724,0.6444731950759888
23,-0.7343433515035251,2.0354016218749593,0.6923316717147827
24,-0.8439289549339504,1.9915461954507374,0.5672925710678101
25,-0.4398320422842573,0.5786566428996993,0.3208627998828888
26,0.434569751754344,0.14822743510303066,0.049566589295864105
27,-0.5014739442138715,0.13532520053748334,-0.13360820710659027
28,-0.8850235562203598,0.39128475663508955,-0.25949597358703613
29,-0.8644762555771551,0.25022785289968336,-0.36424845457077026
30,-0.7891361532187376,0.11366485031440468,-0.4519939720630646
31,-0.8165325540763441,0.09163821486633732,-0.5138145089149475
32,-0.9443824247451734,0.1574559455423474,-0.5475752353668213
33,-0.7914191866235383,0.052540720564153244,-0.5622015595436096
34,-0.8142495206715435,0.06825173086779023,-0.5529991984367371
35,-0.5836631467866904,0.0034738292658151692,-0.5247239470481873
36,-0.23207600244740964,0.057094040833607036,-0.47101959586143494
37,-0.4877757437850684,0.01186206866331206,-0.3788626194000244
38,-0.5402855120954805,0.06904386574670103,-0.2775235176086426
39,0.19485124425028866,0.1490687829566552,-0.1912430226802826
40,0.5441553551847688,0.39753042801929855,-0.08634478598833084
41,-0.3302464388538323,0.14721321719846048,0.053437307476997375
42,-0.43298294206985577,0.342599085442287,0.1523367017507553
43,-0.5653988795482862,0.557655376674777,0.18136438727378845
44,-0.47636057676106575,0.3807101662591003,0.14065657556056976
45,-0.5973613472154937,0.4310631610694826,0.059192657470703125
46,-0.4969078774042705,0.20581189678420622,-0.0432429164648056
47,-0.7503245853371289,0.3725043202534354,-0.13999326527118683
48,-0.2960009377818244,0.004131989088528,-0.23172038793563843
