,Sub_metering_2 at scale: 5^3,mse,predicted
0,-0.27381246699994494,0.058255057408291705,-0.03245162218809128
1,-0.21787805552712164,0.03601162387715947,-0.028110766783356667
2,-0.36832233466092223,0.11812047688806185,-0.024635737761855125
3,-0.1947327818142292,0.029870789292795276,-0.021901102736592293
4,-0.31624546880691434,0.0880659917261566,-0.0194863211363554
5,-0.2525959660964603,0.05529707630102768,-0.01744266226887703
6,-0.2583822845246833,0.058934215139130754,-0.015618582256138325
7,-0.28731387666579883,0.07470089493904336,-0.013999232091009617
8,-0.06743377639332102,0.003007211036510421,-0.01259573269635439
9,0.08879682116870276,0.01001516979005243,-0.011278999038040638
10,-0.21787805552712164,0.04307069091322416,-0.010343261063098907
11,-0.3586784706138838,0.12124946323526305,-0.010469534434378147
12,-0.17737382652955988,0.02751560689592419,-0.011495537124574184
13,-0.389538835564407,0.14200325451986864,-0.01270564366132021
14,-0.16580118967311377,0.02306303047666698,-0.013936017639935017
15,-0.389538835564407,0.1405145243462558,-0.014686165377497673
16,-0.16194364405429826,0.021554901244286558,-0.015127768740057945
17,-0.36446478904210683,0.1221206620629564,-0.015007120557129383
18,-0.20051910024245231,0.03454765918993227,-0.014649094082415104
19,-0.32396056004454515,0.0961134816165615,-0.013938816264271736
20,-0.24873842047764486,0.05551673030044406,-0.013118535280227661
21,-0.2738124669999449,0.0684642186299276,-0.012155786156654358
22,-0.2931001950940219,0.0794949978418362,-0.011151622049510479
23,-0.17158750810133683,0.02605720737205914,-0.010165058076381683
24,-0.31238792318809894,0.09195398740794263,-0.009148764424026012
25,-0.07514886763095183,0.004460906435927388,-0.00835885014384985
26,5.005238712348932,25.12895907692357,-0.00764060765504837
27,2.2355209580394733,5.024981425141965,-0.006126075983047485
28,-0.34131951532921445,0.10715104104705603,-0.013980179093778133
29,-0.1870176905765984,0.02327365096685148,-0.03446064889431
30,-0.1600148712448906,0.009676940629564541,-0.06164342910051346
31,3.736106203758665,14.634004523008773,-0.08933553844690323
32,1.2152001418628,1.7654835244281546,-0.11351484805345535
33,-0.3220317872351374,0.0333045081162593,-0.1395365595817566
34,-0.3220317872351374,0.02383665814189875,-0.1676405370235443
35,-0.3220317872351374,0.016497258187582176,-0.19359013438224792
