,Sub_metering_2 at scale: 5^2,mse,predicted
0,-0.27337625223593,0.015092260856657595,-0.15052568912506104
1,-0.3121422969700173,0.027325261181069108,-0.14683875441551208
2,-0.3121422969700173,0.027720737080456356,-0.1456468403339386
3,-0.09505244645912844,0.0027663995436737433,-0.14764901995658875
4,-0.2888826701295649,0.020803988077127696,-0.1446467936038971
5,-0.3121422969700173,0.029078744738438873,-0.14161738753318787
6,-0.3121422969700173,0.029156694390745856,-0.14138898253440857
7,-0.07179281961867609,0.005270876633494471,-0.14439362287521362
8,-0.3043890880231998,0.02654342548033551,-0.14146755635738373
9,-0.3121422969700173,0.0300453839063348,-0.13880625367164612
10,-0.3121422969700173,0.02995248146484562,-0.139074444770813
11,-0.06403961067185862,0.006170873194681885,-0.14259451627731323
12,-0.3121422969700173,0.029679776460074227,-0.13986410200595856
13,-0.3121422969700173,0.03047629027191777,-0.1375676989555359
14,-0.28112946118274745,0.020420325299076267,-0.13822975754737854
15,-0.09505244645912844,0.00211176814585602,-0.14100642502307892
16,-0.3121422969700173,0.030177774331567996,-0.13842478394508362
17,-0.3121422969700173,0.03080189926362924,-0.1366375982761383
18,-0.24236341644866014,0.010920054622674015,-0.137864351272583
19,-0.12606528224639832,0.00018723897890423472,-0.13974881172180176
20,-0.3121422969700173,0.030650736947749134,-0.13706877827644348
21,-0.3121422969700173,0.031181526546401703,-0.13555938005447388
22,-0.14157170014003315,1.926792118277176e-05,-0.13718217611312866
23,-0.2268569985550252,0.008277466190970586,-0.13587641716003418
24,-0.3121422969700173,0.03206586573207923,-0.1330728530883789
25,-0.3121422969700173,0.03217200937241025,-0.13277672231197357
26,-0.11055886435276338,0.000644233081264105,-0.13594061136245728
27,-0.25786983434229505,0.01512015735141896,-0.13490578532218933
28,-0.3121422969700173,0.03210115626310411,-0.13297434151172638
29,-0.3121422969700173,0.03187937503592041,-0.1335943341255188
30,-0.0795460285654935,0.0033540445782291248,-0.1374601423740387
31,-0.2888826701295649,0.023452920217304645,-0.13573920726776123
32,-0.3121422969700173,0.031798810669305316,-0.1338200867176056
33,-0.3043890880231998,0.028799787763981288,-0.13468408584594727
34,-0.06403961067185862,0.005546056938090703,-0.13851146399974823
35,-0.3121422969700173,0.03100367408794372,-0.13606369495391846
36,-0.3121422969700173,0.03168855256344257,-0.13412950932979584
37,-0.25786983434229505,0.015038714991807148,-0.13523739576339722
38,-0.10280565540594591,0.0012167974394029515,-0.1376882791519165
39,-0.3121422969700173,0.03139349394064797,-0.13496020436286926
40,-0.3121422969700173,0.031997309997647216,-0.13326437771320343
41,-0.2035973717145729,0.0047357500283139115,-0.13478058576583862
42,-0.15707811803366808,0.0004565556703747326,-0.1357109546661377
43,-0.3121422969700173,0.03206733867413549,-0.1330687403678894
44,-0.3121422969700173,0.03240828553000898,-0.132119283080101
45,-0.12606528224639824,7.119720964720052e-05,-0.13450312614440918
46,-0.2113505806613903,0.006073615839545666,-0.13341717422008514
47,-0.3121422969700173,0.033129341293871455,-0.13012762367725372
48,-0.3121422969700173,0.03342943171624181,-0.12930512428283691
49,-0.12606528224639826,3.73670625195184e-05,-0.1321781426668167
50,-0.24236341644866014,0.012247745250752477,-0.13169388473033905
51,-0.3121422969700173,0.033145969349624944,-0.13008195161819458
52,-0.3121422969700173,0.03282170537144765,-0.130974680185318
53,-0.13381849119321573,1.7420999876030894e-06,-0.1351383775472641
54,-0.23461020750184267,0.009787795294011244,-0.13567692041397095
55,-0.3121422969700173,0.03161180109852069,-0.13434521853923798
56,-0.3121422969700173,0.03137144670443694,-0.13502243161201477
57,-0.14157170014003315,8.33207451653423e-06,-0.1386851668357849
58,-0.2268569985550252,0.007741307950906496,-0.13887229561805725
59,-0.3121422969700173,0.030700167508719487,-0.13692766427993774
60,-0.3121422969700173,0.030699739322368937,-0.13692888617515564
61,-0.14932490908685062,8.756498730265706e-05,-0.13996729254722595
62,-0.21910378960820773,0.006271531607622155,-0.13991078734397888
63,-0.3121422969700173,0.030464345977928783,-0.13760191202163696
64,-0.3121422969700173,0.030589439984281926,-0.13724392652511597
65,-0.14932490908685067,8.714828169951472e-05,-0.13998958468437195
66,-0.21910378960820773,0.0063008716439459855,-0.13972575962543488
67,-0.3121422969700173,0.030572929400467734,-0.13729113340377808
68,-0.3121422969700173,0.030718665920560106,-0.13687488436698914
69,-0.14932490908685067,9.433473284726442e-05,-0.13961230218410492
70,-0.21910378960820778,0.006356979094811846,-0.13937312364578247
71,-0.3121422969700173,0.030681043023737458,-0.1369822472333908
72,-0.3121422969700173,0.030808709682829706,-0.13661819696426392
73,-0.14932490908685067,9.833223366357297e-05,-0.1394086480140686
74,-0.21135058066139034,0.005203035733709998,-0.1392185091972351
