,Global_reactive_power at scale: 5^1,mse,predicted
0,-0.25801103439315054,0.016074198541445654,-0.13122697174549103
1,-0.27283920504927295,0.01012756391109603,-0.1722034066915512
2,-0.26171807705718086,0.0027680966883033534,-0.20910537242889404
3,-0.2172335650888141,0.0004258719911063114,-0.2378702312707901
4,-0.76216883670131,0.25544742976715,-0.25675076246261597
5,-0.4025856982903433,0.0188518949768232,-0.2652834951877594
6,0.7836679541994438,1.0972419247470855,-0.2638252079486847
7,0.7873749968634745,1.0878942718670486,-0.2556467056274414
8,-0.1356786264801412,0.012146896434241345,-0.24589158594608307
9,-0.13938566914417164,0.00958768183790997,-0.23730237782001495
10,-0.7621688367013101,0.2850273690378152,-0.22828929126262665
11,-1.2996900229857449,1.172991681057929,-0.2166426181793213
12,-1.2996900229857449,1.209817460334275,-0.19977299869060516
13,-1.2996900229857449,1.2626902876653123,-0.1759950965642929
14,-1.2996900229857449,1.3306734058379015,-0.14614184200763702
15,-0.4433631675946797,0.10914723273477984,-0.11298878490924835
16,-0.26171807705718086,0.03243881953513327,-0.08161027729511261
17,0.7577186555512296,0.666274844272082,-0.05853794887661934
18,0.25726789590710075,0.09470671112994926,-0.05047665908932686
19,0.668749631614496,0.532805200686113,-0.061185434460639954
20,0.9393637460887284,1.0590199571337753,-0.08972320705652237
21,0.10898618934587746,0.05822890797513298,-0.13232047855854034
22,-0.3099096316895786,0.016279471869809943,-0.18231859803199768
23,-0.3988786556263127,0.028393318972115368,-0.2303754836320877
24,-1.2996900229857449,1.0644112855788865,-0.267986923456192
25,-0.8770871592862581,0.3453433626227701,-0.2894279360771179
26,-0.5990589594839643,0.0943100997886847,-0.2919594645500183
27,-0.2357687784089668,0.0017795512010992706,-0.27795350551605225
28,0.3833073464841409,0.4053633019043427,-0.2533741295337677
29,-0.32473780234570093,0.009797821102527126,-0.22575385868549347
30,-0.32473780234570093,0.015221500626881714,-0.20136235654354095
31,-0.29508146103345617,0.012724198959068594,-0.18227986991405487
32,-1.092095633800032,0.85292924466709,-0.16855394840240479
33,-1.2996900229857449,1.3018509120405368,-0.15870320796966553
34,-1.2996900229857449,1.3229588615662986,-0.14949053525924683
35,-1.0327829511755426,0.799674960165447,-0.1385374814271927
36,-0.5990589594839641,0.22383588632489265,-0.12594598531723022
37,-0.5879378314918724,0.22397634631241528,-0.11467643827199936
38,-0.2172335650888141,0.011817266914383912,-0.108526311814785
39,0.891172191456331,1.0045109603076177,-0.11108075082302094
40,0.754011612887199,0.7763799524281866,-0.12711264193058014
41,0.7614256982152606,0.8474200629894143,-0.15912851691246033
42,0.7984961248555665,1.0071530500580381,-0.2050740271806717
43,-0.2654251197212116,4.1219720552537666e-05,-0.2590048611164093
44,-1.2996900229857449,0.975548347071693,-0.31199151277542114
45,-1.2996900229857449,0.8958420876355464,-0.35320067405700684
46,-0.8548449033020746,0.23129521848504886,-0.3739132881164551
47,-0.5434533195235055,0.029482859903271187,-0.37174758315086365
48,-0.5656955755076889,0.046239954276026916,-0.3506608009338379
49,-0.19869835176866116,0.014177646794007563,-0.31776827573776245
50,0.5946087783338841,0.7662047405453238,-0.280722439289093
51,0.5946087783338841,0.7084745882800569,-0.24710054695606232
52,-0.10972932783192689,0.012778999973384433,-0.22277356684207916
